id,name,summary,embed
subsidy_001,東京ベイｅＳＧプロジェクト先行プロジェクト補助金,補助金の目的：最先端テクノロジーの社会実装を加速させ、「自然」と「便利」が融合する持続可能な都市の実現に繋げていく補助対象者：民間事業者（その他要件有）補助対象経費：東京ベイｅＳＧプロジェクト先行プロジェクト公募要領に基づき、採択された取組に要する経費の内、東京ベイｅＳＧプロジェクト先行プロジェクト補助金交付要綱の条件に合致するもの負担割合：都１０/１０,"[0.008665246153907617, 0.02795498785314781, -0.07271263163925061, -0.011715760320329902, 0.0017281333272903343, 0.0056735415292508504, 0.004403328127167309, 0.028585886301200954, -0.044635711699508744, 0.04140154940266274, -0.025204404899731477, 0.03079305186869168, 0.05989384853557305, 0.004132462334803119, -0.02834396012938918, -0.05380949121456795, 0.04080198897686532, -0.01177415136179821, -0.11742893339599303, 0.018774556333364476, 0.0162481335391428, 0.016843946962279165, 0.09790768953234401, 0.007271999164447757, -0.01280719309544654, -0.02292102127811201, -0.02539197103293769, -0.009687004879542955, -0.015074109705371423, -0.02624597063943341, 0.024181197173067083, 0.05166463869133086, 0.027204624320252637, -0.009222158549417148, 0.032131992819584336, 0.03469558464020281, 0.04488226187460441, 0.027354959427018023, 0.020097851273145607, -0.07308952190691155, -0.06557135656764083, 0.02199387461966852, 0.0066347397118771394, 0.036056488606693214, -0.020103565277203594, -0.04882624467555263, -0.009817056971903697, 0.03023580147294211, -0.03952193106779038, 0.056873637390671444, 0.03803147500929433, 0.00947733673064027, -0.029267061784959976, -0.0048687217576818, -0.020648654664316625, -0.026096647533386728, 0.005353495801959923, 0.015107846729330873, 0.03324407060936271, -0.008789561242194039, -0.011956465491274543, 0.006956203640175249, -0.03772331479044428, -0.04275090036094841, 0.01058226951534438, -0.015982985350839155, -0.01707698312777741, -0.011402879098127082, -0.10283465303138807, 0.030356203558449583, 0.029014830605829763, -0.0070653133176630505, -0.030709528809375053, -0.009852116496802362, 0.02420538319024357, -0.030735853828070626, 0.02376535187774096, -0.022638497077468216, 0.011988219013825345, 0.07513059835644867, -0.03915953081042, 0.03374612096591017, 0.07887415601505843, 0.0535490080295773, -0.023580290746313754, 0.032012269734559076, 0.04377818609050892, -0.09094366458661421, -0.043796257103342645, -0.01948893684070513, 0.09339284032597636, 0.04099502311395482, -0.008497209034570569, -0.022071334674679307, 0.05532390429007786, -0.025236445922486455, -0.12083733581658133, -0.13259806416884679, 0.10401796387175494, 0.07033097994784286, 0.00707003282101476, -0.020044846235502345, -0.05692640042814284, -0.020760289743597928, 0.03566130132603806, 0.04932275902816852, 0.01575846619138954, -0.033199035577379604, -0.04459554167098069, 0.02442484234609966, -0.04414296134956599, -0.041155599227993195, 0.0171706071942676, 0.02598327545287184, 0.007584478986365509, -0.0019921004147551843, -0.03616054568059275, 0.005714582658397549, -0.03390032607542396, 0.018114873864869423, -0.00365049329251706, 0.002392751699290782, -0.03963667314927822, 0.04646295599718598, 0.046162038783479784, 0.0031297958227267425, 0.004050466876571367, -0.005598309275822209, -0.006716536469967779, 0.016235275530011264, 0.02098377190231108, -0.05250966229145197, 0.02885954449554826, 0.011825849398513258, 0.014238142111681729, -0.03321436958826955, 0.049715195306869964, -0.05235514418171589, 0.01567068512904895, 0.022684583110197717, 0.02010847028068704, -0.07895139606991297, -0.021447253231467487, -0.02417256516693678, -0.041327769350265435, -0.051994396925519444, 0.016069667412399253, 0.08040713710375502, -0.03135221426579912, -0.04669941916511802, -0.04921003994811738, -0.022978758319115854, 0.06441036574312528, -0.030217866460204974, -0.03418794427968542, 0.0089191633342352, 0.05541105935197387, -0.05052019187856457, 0.03782021285925961, -0.003025637548755342, 0.06253124440860588, -0.04122022127388665, -0.015465205983121219, 0.030297163516520367, -0.0514078165089402, 0.005805925823267882, 0.0003514723996096059, -0.0615424467063789, 0.006966938547798994, -0.0015800208221034002, -0.03226926591707331, -0.018413411076885378, 0.007740042496844018, -0.15297074863717414, 0.009629276838545501, 0.03305357047407281, -0.04500619196261741, -0.026934179128187147, -0.0059048681935350384, 0.004420768139552905, 0.08423525982242142, 0.022448715942688942, -0.005740851077052926, -0.09303340207070954, 0.03654877095630361, 0.004017235352970914, 0.060422152910765664, 0.010994571808154323, 0.0588457217912116, 0.033422023735741935, -0.03695104324199042, 0.005143016652481279, 0.007005651975292599, 0.023946987006735084, -0.01593689831810894, -0.00676727030599807, 0.012622093963992347, 0.0047595296801354785, -0.01697564005580532, -0.050456339833217956, 0.03091698495670681, -0.012808980096715638, 0.0036892036200084637, -0.01982375007848369, 0.019183489623781812, -0.0006311785482520643, -0.0776620651542525, -0.0641903755868921, 0.003155719441137247, 0.01665087882516552, 0.03892753764566248, -0.015660845122060743, -0.004021485355989192, -0.02109749998307879, 0.03796338396093725, 0.016771817911054365, 0.016209313511573488, -0.014151133049889401, 0.027563084574824898, -0.008627860127356711, 0.022600376050395325, 0.01737240633758185, 0.028818234466210593, 0.02010965828153074, 0.03251700309301196, 0.0004472416176232445, -0.03820080412954893, -0.009071558442463563, 0.015720471164406127, -0.0330031434382604, 0.020453918526018394, 0.016654122827469354, 0.020276794400227914, 0.024289830250216412, -0.08013576691103261, 0.024955937723274393, -0.0017659165541233268, -0.03005910034745203, -0.060560389008938544, 0.027603064603218017, -0.002197688160760038, 0.0458013665273366, 0.0914885249735646, -0.01454743033133286, 0.049265929987809515, -0.03702105629171247, 0.06611073695069944, 0.02564921521562805, -0.014972412633147924, -0.06796035826426844, -0.028754739421117514, -0.03776717982159646, 0.005237449419545794, -0.024047984078461454, -0.04405395828635756, -0.04991735545044059, 0.009258009574877926, 0.02624537863901298, 0.02575756829257853, -0.037483189619911546, 0.02735794742914005, -0.0017716398581879183, 0.01808288684215279, -0.07179723098914895, -0.031667322489583524, -0.059816779480839945, -0.02152967629000291, -0.0006694275154158178, 0.06099777931956556, -0.06015824672334406, 0.026322750693961276, -0.041234269283863305, -0.04936700105958844, -0.06077312916002291, -0.0266688539397578, 0.03074763183643516, 0.009217663546224875, -0.03480685771922702, -0.017236593241129746, -0.060298052822631926, 0.032596173149237156, 0.020901653843992257, -0.06085074321514307, 0.025453010076286562, 0.016654398827665364, -0.07814589549786043, 0.0196687699684195, 0.05076066604934516, -0.015362957910506412, -0.027494531526139707, 0.04653434804788737, 0.03558578527240787, -0.0031076398069919244, -0.060089152674274664, 0.053521688010175095, -0.0032658903193786954, -0.003279662329159338, 0.01353056260917103, -0.023562071733374927, -0.011077839867289854, -0.00992342004744091, 0.04213962992683474, -0.021160523027836668, 0.023574182741975955, 0.02787423779580052, -0.021570265318828538, -0.023877124957120268, -0.0013422196532211323, -0.01844498709931012, 0.017405992361434065, 0.0013625727676755612, 0.056810475345814855, -0.05238518720305192, -0.015368946914759698, -0.025960875436963737, -0.04411003932618534, -0.2109613498210939, -0.03186530263018559, 0.007727041487610926, -0.005859252461139535, -0.018226950944464623, 0.024850931648700902, 0.009175894516561233, 0.04401873526134278, 0.010425775404204975, -0.02406717509209058, 0.005532422929030867, -0.003227490692107945, 0.02416031315823562, -0.0001609319242910631, 0.024526387418215213, -0.0066554307265715386, -0.07848628573959968, -0.04828185428893602, -0.008104829755909607, -0.0012710706026923097, -0.0827479987661944, -0.006186203793334705, 0.03736762353783852, 0.038720672498750434, 0.014795244507326194, 0.032760535265964286, 0.03790484691936525, 0.029925973252907478, 0.006635063412107026, -0.07013486980856884, -0.058231031354669116, 0.017861658685040388, -0.013934314895908906, 0.057068150528811305, 0.011786190370348103, 0.05203225695240698, -0.023540426718003014, -0.07715463879388709, -0.003616745568550011, -0.0011268270002530035, 0.06346293507027644, -0.003238926600229529, -0.01190294645326625, -0.006338412301430549, 0.030052685342896207, -0.024812915621702576, 0.010746179631750504, 0.006468827294049016, 0.04363667299000878, -0.0002151645128061074, 0.0020341936446490664, 0.04531605418267619, -0.0441111453269708, -0.032964629410908414, -0.023774904884525345, 0.018335605021628863, -0.012255880703914037, -0.019806934066541246, 0.021938773580536718, -0.01051904747044518, -0.020771162751319745, -0.0061969084009369305, -0.012303199737519194, 0.026652427928092328, -0.032192219862356534, -0.027316139399448713, 0.032019488739685895, 0.059092276966310815, -0.02899063958864972, 0.08310959902299662, -0.01849057913168879, -0.025607386185921798, -0.015234952819599414, -0.007409146261847248, -0.007708351974337959, 0.07347241217883359, 0.016547847751994638, 0.005072984302745519, -0.015273044846651712, 0.06798773828371325, -0.006913593909914557, 0.03706484632281139, -0.028985707585147097, 0.016298564574958048, -0.0021657908381071123, -0.028702230383826504, 0.06711477766375175, -0.04708050543575888, -0.00696396854568975, -0.02450006539952177, 0.05112108630530938, 0.027974110866728644, 0.007268287761811982, 0.021213321065332916, -0.035314485079735176, -0.0333208536638927, -0.08273724375855639, 0.02061493064036641, -0.026644641922562842, 0.008947087354066354, 0.005718571461230328, -0.038823617571860244, 0.023851355938819555, 0.03596863554430149, -0.028339393126145775, 0.041349699365839744, 0.018701883281753335, 0.018353295034192002, 0.031258035198914784, -0.055920449713734076, -0.010025524119953451, 0.03914723380168688, 0.013244209905808305, -0.00502329956746028, 0.06426456563958058, 0.062351532280977444, -0.007858385580889225, 0.05761235591529654, 0.059061624944542285, 0.036822803150916524, -0.008934144344874452, -0.024414154338509225, -0.04501742197059276, 0.02005611624350611, 0.0013458193557775785, -0.0037788472836718396, 0.032603577154495356, 0.025772217302982, -0.058645446648979666, 0.04884265068720389, 0.07261789157196787, 0.021713618420635426, 0.008769784228148747, -0.02391239498216843, -0.006910797507928601, -0.006705876762397439, 0.00884137127898863, -0.0006773947810740317, -0.05205895697136887, -0.011675223291541206, 0.008173797804889518, 0.044594583670300336, -0.03298245842357026, -0.00382696201784209, -0.04676828321402407, -0.02918127972403904, 0.05166725369318799, 0.02136690917440853, 0.01446443727239263, 0.005199592092660176, 0.023699566831021562, 0.02792484783174289, -0.06845595361623166, 0.0674155538773578, 0.02837535515168538, 0.016099351433480326, 0.03414659725032148, 0.0040939405074455855, 0.0022826460210956375, -0.01166732628593289, 0.015438265963988885, 0.011128271903105813, -0.02345458965704302, 0.017326492304974503, -0.017592030493555122, 0.01837591805025848, -0.010419271399585943, -0.003465884061410784, 0.059114907982382975, -0.03527852805419912, -0.027385412448645233, -0.00213848181871272, 0.0160719114139929, 0.0038793503550473792, 0.02232029985149006, 0.02134960516211952, -0.019523843865495494, -0.03627320576060199, 0.0066747391402840394, 0.0018349874031762467, -0.0014584875357925668, -0.022260745809195813, -0.004482686883526523, 0.06546200648998231, 0.0525568313249506, 0.004308902460107838, 0.010891260734784589, -0.07601966398784767, -0.02917532871981274, 0.03250040308122292, -0.0489841787877147, -0.04345054285782238, 0.034774284696094226, 0.003502516887426782, 0.043964851223075266, -0.004166027258640346, 0.005675181630415622, 0.00757065037654467, -0.023522146705020865, 0.016554711756869334, -0.03935168794688667, 0.02737348044017133, -0.05082780609702686, 0.0345972545703705, -0.007392692550162107, 0.015148380758117436, 0.03263453317647978, -0.04545466428111468, -6.192961398133838e-05, 0.021968128601384147, 0.013996005939720817, -0.013756205769418892, 0.010204363246961898, -0.06408485151195072, -0.020214302355847147, 0.015662145122983986, 0.018671760260360486, 0.04525467213908372, 0.0191508076005716, 0.048463804418153844, 0.04056823481085717, 0.02026268939021078, -0.004121473926999342, 0.018737417306988982, 0.008346869927802342, 0.029721343107582697, 0.0021832686505195518, 0.03260324615426029, 0.06366645521481293, 0.025429993059940276, 0.009638360844996804, 0.06109255338687246, -0.012825608108524565, 0.08555002675614612, -0.009820442974308376, -0.02928963480099094, -0.021954758591888994, 0.006643349317991532, 0.0026547943853889554, -0.01917766861964783, 0.01838056205355657, -0.03403945117422819, -0.0340841622059812, -0.024175979169361348, -0.029722697108544284, 0.005693209043218378, 0.010906146745356376, 0.001020125824475678, -0.0076952877650599836, -0.035132507950498174, 0.03446637647742314, 0.028712453391086707, -0.020144741306446095, -0.006585213376704395, 0.0184527431048183, 0.021987230614950063, 0.005899341189609856, -0.01645826768837643, 0.030579266716865172, 0.00432064456844688, -0.05776252102194119, 0.021333031150348944, 0.05433832659013766, -0.033489833783899456, -0.023581349747065838, 0.016541814747710104, 0.05016883262903533, -0.030689030794817718, -0.016303893578742613, -0.006199172002544502, 0.00378687228937106, -0.024761150584939946, -0.018815096362155302, 0.014596909366472014, -0.032294482934981994, 0.03377135598383164, 0.038746820517320306, -0.05717774060664028, -0.021973932605506046, -0.023025024351973185, -0.010260900287113526, 0.008580387093642184, 0.0227914441860886, 0.008359305936634179, -0.01552825602789827, -0.004615161577607755, 0.044648917708887424, 0.017843795672354387, -0.004354024592152794, -0.05427846054762184, -0.021982020611250007, -0.03975226223136758, -0.004842286138907681, -0.04104997115297797, -0.0026203531609293946, 0.029667281069188773, -0.05481217592665724, -0.01757814848369636, -0.046863239281460224, -0.025296891965414188, -0.0202829404045927, -0.015592474073504814, 0.00461795787959364, 0.031122729102822738, -0.011478984152175572, -0.015608388084806668, 0.03617677769212044, -0.021418419210990063, -0.07166255089350147, 0.041005372121304506, 0.001841299707659136, -0.004686554028309435, 0.046403477954945704, 0.03863620143876056, 0.0063070801791790185, 0.035608205288330176, 0.028745900414840205, 0.002102078492859709, -0.016847890965080128, 0.016708931866393783, -0.003954790808623881, 0.0014365343202017737, -0.013516739599354169, -0.05023086567309011, 0.012777913074652378, 0.01622614452352658, 0.059488607247777714, 0.012055033061275523, -0.044033879272097794, 0.01926369368074134, -0.0013458038557665707, 0.009549719782045458, -0.035737309380017665, 0.048213836240630775, 0.009303326607061296, 0.03107474706874673, -0.023987375035417962, 0.0629063946750311, -0.021591127333644378, 0.020096188271964573, -0.038803307557436426, -0.03161939645554728, -0.024447896362472223, 0.016399894646920907, 0.005256959733401681, -0.05702452049782602, -0.005232458716001482, 0.010190700237258666, 0.01771386158007745, -0.011865847426919164, 0.0013087990294863845, 0.025470165088469752, 0.024507283404647872, -0.049230924962949556, 0.030289941511391427, -0.009392403670322283, -0.0163437916070775, 0.016600326789264343, -0.031724997530543336, 0.02496679273098343, 0.00960252581954739, 0.033859880046699896, -0.006944729332026394, 0.030285175508006693, -0.011410356103437122, -0.023875946956283672, -0.02042199050334367, -0.02281283920128297, 0.013333484469209551, 0.008286222884731862, 0.03221137887596293, 0.0024318773270771248, -0.03908800775962557, 0.05589663469682107, 0.000807370223380338, -0.03298357942436638, -0.03856124738552948, 0.00029672837073134553, -0.0007147939576342787, 0.03026803649583486, -0.010607285533110323, 0.006806394833783631, -0.037919011929425, 0.006724046775301468, -0.037441853590555414, 0.009183534521987034, -0.04074190893419752, -0.02668370695030615, 0.033124483524434034, 0.03643294587404664, 0.04288283445464571, 0.020533362582438187, -0.02913623869205168, 0.017320325300594804, -0.019234581660066488, 0.0229498722986015, 0.016875643984789843, -0.001215216963026023, -0.02747958651552602, 0.011170220932897285, 0.02086594481863233, 0.023628707780698695, 0.03245520304912264, 0.014023605959321872, 0.036952086242731136, -0.0324384170372015, 0.06964137945810055, 0.013708063735229255, 0.036052505603864554, 0.030166813423947995, -0.060012372619746804, -0.017457771398206638, -0.05917510202513174, 0.05490922899558265, 0.07190540106596946, -0.01397233992291362, 0.0011778716365040195, -0.004211301990793677, -0.008573343088639655, -0.039402097982687005, -0.00933854013206933, -0.04481261382514157, -0.029877203218271843, -0.03844128330033307, 0.02600837847069957, -0.008513602046212602, -0.032938133392091395, -0.021838863509582317, -0.05282256751367184, 0.0079256216286391, 0.024191445180345043, -0.024052516081680006, -0.016752994897686585, -0.017425855375540433, -0.0867645016186451, 0.008897864319109007, 0.009086458453045293, 0.019245414667759902, 0.03812145707319803, -0.03046771463764282, -0.002724559134934671, -0.026443288779565335, 0.03133700225499582, 0.02302311535061745, -0.011531638689569912, 0.07413168264703604, -0.012963693206590207, -0.010471105436397577, -0.045898619596404046, -0.03710604835207236, 0.06727850778003004, -0.06409914552210208]"
